date,open,close,high,low,volume,volume
2022-12-26,3.93704347826104,3.93704347826104,3.97721739130452,3.9169565217393,14592.0,14592.0
2022-12-27,3.93704347826104,3.9872608695653904,4.0073478260871305,3.93704347826104,15001.0,15001.0
2022-12-28,3.9671739130436503,3.95713043478278,3.9872608695653904,3.94708695652191,8729.0,8729.0
2022-12-29,3.94708695652191,3.94708695652191,3.9872608695653904,3.94708695652191,10596.0,10596.0
2022-12-30,3.9169565217393,3.8366086956523398,3.92700000000017,3.7462173913045103,72314.0,72314.0
2023-01-03,3.82656521739147,3.8466521739132102,3.89686956521756,3.78639130434799,27888.0,27888.0
2023-01-04,3.8366086956523398,3.88682608695669,3.90691304347843,3.8366086956523398,23533.0,23533.0
2023-01-05,3.88682608695669,3.89686956521756,3.94708695652191,3.88682608695669,16026.0,16026.0
2023-01-06,3.89686956521756,3.88682608695669,3.9169565217393,3.87678260869582,11399.0,11399.0
2023-01-09,3.8667391304349503,3.87678260869582,3.90691304347843,3.8667391304349503,14610.0,14610.0
2023-01-10,3.88682608695669,3.8466521739132102,3.88682608695669,3.8366086956523398,14878.0,14878.0
2023-01-11,3.8466521739132102,3.77634782608712,3.8466521739132102,3.76630434782625,22928.0,22928.0
2023-01-12,3.7462173913045103,3.7562608695653803,3.76630434782625,3.6558260869566803,30399.0,30399.0
2023-01-13,3.7562608695653803,3.77634782608712,3.8366086956523398,3.7562608695653803,20502.0,20502.0
2023-01-16,3.80647826086973,3.7562608695653803,3.80647826086973,3.72613043478277,31893.0,31893.0
2023-01-17,3.7462173913045103,3.82656521739147,3.88682608695669,3.73617391304364,19888.0,19888.0
2023-01-18,3.82656521739147,3.8466521739132102,3.85669565217408,3.78639130434799,12456.0,12456.0
2023-01-19,3.8165217391305997,3.87678260869582,3.88682608695669,3.8165217391305997,15653.0,15653.0
2023-01-20,3.89686956521756,3.93704347826104,3.9671739130436503,3.87678260869582,13070.0,13070.0
2023-01-30,3.95713043478278,3.94708695652191,3.9872608695653904,3.92700000000017,16809.0,16809.0
2023-01-31,3.94708695652191,3.92700000000017,3.9671739130436503,3.92700000000017,15754.0,15754.0
2023-02-01,3.93704347826104,3.95713043478278,3.95713043478278,3.9169565217393,22968.0,22968.0
2023-02-02,3.94708695652191,3.92700000000017,3.94708695652191,3.9169565217393,12567.0,12567.0
2023-02-03,3.93704347826104,3.90691304347843,3.93704347826104,3.88682608695669,19851.0,19851.0
2023-02-06,3.90691304347843,4.0073478260871305,4.037478260869739,3.89686956521756,36715.0,36715.0
2023-02-07,4.017391304348,4.0073478260871305,4.017391304348,3.97721739130452,18689.0,18689.0
2023-02-08,3.99730434782626,3.99730434782626,4.0073478260871305,3.97721739130452,13692.0,13692.0
2023-02-09,3.99730434782626,3.99730434782626,4.0073478260871305,3.9671739130436503,19112.0,19112.0
2023-02-10,3.99730434782626,3.97721739130452,4.0073478260871305,3.97721739130452,11716.0,11716.0
2023-02-13,3.99730434782626,3.99730434782626,4.017391304348,3.97721739130452,17285.0,17285.0
2023-02-14,3.99730434782626,3.9671739130436503,3.99730434782626,3.95713043478278,14802.0,14802.0
2023-02-15,3.97721739130452,3.92700000000017,3.97721739130452,3.9169565217393,22969.0,22969.0
2023-02-16,3.93704347826104,3.88682608695669,3.93704347826104,3.85669565217408,18760.0,18760.0
2023-02-17,3.88682608695669,3.8466521739132102,3.89686956521756,3.8165217391305997,22585.0,22585.0
2023-02-20,3.8466521739132102,3.8667391304349503,3.8667391304349503,3.8165217391305997,11865.0,11865.0
2023-02-21,3.8667391304349503,3.9169565217393,3.94708695652191,3.8466521739132102,17306.0,17306.0
2023-02-22,3.9169565217393,3.90691304347843,3.92700000000017,3.87678260869582,10093.0,10093.0
2023-02-23,3.9169565217393,3.90691304347843,3.9169565217393,3.88682608695669,8811.0,8811.0
2023-02-24,3.88682608695669,3.89686956521756,3.89686956521756,3.87678260869582,6807.0,6807.0
2023-02-27,3.87678260869582,3.89686956521756,3.90691304347843,3.8667391304349503,14341.0,14341.0
2023-02-28,3.9169565217393,3.92700000000017,3.93704347826104,3.89686956521756,16556.0,16556.0
2023-03-01,3.92700000000017,3.90691304347843,3.93704347826104,3.89686956521756,17108.0,17108.0
2023-03-02,3.9169565217393,3.8667391304349503,3.9169565217393,3.85669565217408,18724.0,18724.0
2023-03-03,3.87678260869582,3.85669565217408,3.87678260869582,3.8366086956523398,12941.0,12941.0
2023-03-06,3.8667391304349503,3.8466521739132102,3.87678260869582,3.8466521739132102,8468.0,8468.0
2023-03-07,3.8466521739132102,3.8366086956523398,3.8667391304349503,3.8165217391305997,13128.0,13128.0
2023-03-08,3.8366086956523398,3.8667391304349503,3.8667391304349503,3.82656521739147,10728.0,10728.0
2023-03-09,3.8466521739132102,3.8466521739132102,3.87678260869582,3.8366086956523398,11443.0,11443.0
2023-03-10,3.8366086956523398,3.8667391304349503,3.9169565217393,3.78639130434799,19021.0,19021.0
2023-03-13,3.8466521739132102,3.8366086956523398,3.8667391304349503,3.8165217391305997,10279.0,10279.0
2023-03-14,3.8466521739132102,3.8366086956523398,3.85669565217408,3.80647826086973,13517.0,13517.0
2023-03-15,3.82656521739147,3.8667391304349503,3.89686956521756,3.8165217391305997,9381.0,9381.0
2023-03-16,3.85669565217408,3.79643478260886,3.87678260869582,3.79643478260886,15683.0,15683.0
2023-03-17,3.8165217391305997,3.8165217391305997,3.82656521739147,3.79643478260886,14426.0,14426.0
2023-03-20,3.82656521739147,3.73617391304364,3.82656521739147,3.72613043478277,23355.0,23355.0
2023-03-21,3.7160869565219,3.77634782608712,3.77634782608712,3.7160869565219,9931.0,9931.0
2023-03-22,3.77634782608712,3.7562608695653803,3.79643478260886,3.7562608695653803,10684.0,10684.0
