date,open,close,high,low,volume,volume.1
2025-07-30,47.01,80.0,120.0,47.01,309815.0,309815.0
2025-07-31,58.0,60.19,68.3,57.99,260064.0,
2025-08-01,57.61,59.62,65.08,57.6,180563.0,
2025-08-04,59.62,52.97,60.84,52.76,177933.0,
2025-08-05,51.3,48.81,51.94,48.72,163044.0,
2025-08-06,47.82,45.83,48.24,45.71,143700.0,
2025-08-07,45.46,46.13,46.5,45.01,95371.0,
2025-08-08,46.0,45.02,46.25,45.0,74087.0,
2025-08-11,45.0,46.95,47.26,44.9,99926.0,
2025-08-12,46.52,46.75,47.15,46.0,61304.0,
2025-08-13,46.51,48.66,49.93,46.51,103545.0,
2025-08-14,48.0,46.72,48.4,46.69,69369.0,
2025-08-15,46.23,48.29,49.2,46.23,63482.0,
2025-08-18,48.29,48.69,49.37,47.68,57929.0,
2025-08-19,48.49,48.58,49.84,48.45,52858.0,
2025-08-20,48.2,49.64,49.66,48.08,55226.0,
2025-08-21,49.64,54.6,54.6,48.67,117539.0,
2025-08-22,54.92,53.41,56.43,52.83,98991.0,
2025-08-25,53.39,54.08,55.35,53.3,76964.0,
2025-08-26,53.62,53.86,55.55,53.3,61861.0,
2025-08-27,53.5,51.8,53.87,51.51,58093.0,
2025-08-28,51.75,52.02,52.48,50.41,39875.0,
2025-08-29,52.35,54.08,56.0,52.35,82517.0,
2025-09-01,53.26,55.44,56.12,53.02,64646.0,
2025-09-02,55.0,53.51,55.44,52.99,48225.0,
2025-09-03,54.0,51.12,54.0,50.75,41952.0,
2025-09-04,51.32,51.51,53.12,50.7,32411.0,
2025-09-05,51.5,51.89,51.99,50.49,35082.0,
2025-09-08,51.89,52.59,53.34,51.33,32790.0,
2025-09-09,52.36,54.47,54.67,51.8,70486.0,
2025-09-10,54.2,54.83,56.0,53.59,64998.0,
2025-09-11,54.2,54.94,55.92,53.66,52901.0,
2025-09-12,54.69,54.23,54.86,53.28,47902.0,
2025-09-15,53.89,57.3,58.65,53.27,85277.0,
2025-09-16,57.2,56.27,57.2,54.91,59119.0,
2025-09-17,56.27,55.16,56.88,55.0,37495.0,
2025-09-18,55.01,55.71,57.44,54.22,63013.0,
2025-09-19,55.08,61.28,61.28,54.5,107318.0,
2025-09-22,62.9,67.41,67.41,61.3,104044.0,
2025-09-23,69.8,63.84,69.98,60.85,115230.0,
2025-09-24,66.64,70.22,70.22,63.7,113546.0,
2025-09-25,69.0,69.32,73.73,67.0,116702.0,
2025-09-26,66.52,63.44,67.0,63.4,80930.0,
2025-09-29,62.33,62.81,64.5,62.21,50308.0,
2025-09-30,62.7,61.66,63.11,61.0,48061.0,
2025-10-09,61.47,61.98,63.52,60.76,47632.0,
2025-10-10,61.98,65.29,66.09,61.36,69594.0,
2025-10-13,63.0,67.06,67.23,62.51,53247.0,
2025-10-14,66.9,66.3,67.25,64.47,45286.0,
2025-10-15,65.45,66.81,67.17,65.43,31157.0,
2025-10-16,66.6,68.85,70.0,66.0,44701.0,
2025-10-17,68.95,65.59,69.33,65.0,34549.0,
2025-10-20,65.3,64.8,66.28,64.5,26546.0,
2025-10-21,64.8,65.45,65.45,64.07,21913.0,
2025-10-22,65.45,61.79,65.51,61.5,42723.0,
2025-10-23,61.55,61.28,61.55,58.68,36397.0,
2025-10-24,60.85,60.76,61.5,60.57,18824.0,
2025-10-27,60.98,61.15,61.68,60.61,19094.0,
