date,open,close,high,low,volume,volume.1
2022-09-07,4.95,4.91,4.95,4.9,53165.0,53165.0
2022-09-08,4.92,4.92,4.96,4.88,54953.0,54953.0
2022-09-09,4.92,4.95,4.97,4.9,68579.0,68579.0
2022-09-13,4.95,4.89,4.98,4.87,79023.0,79023.0
2022-09-14,4.85,4.85,4.88,4.81,59212.0,59212.0
2022-09-15,4.87,4.84,4.9,4.76,94914.0,94914.0
2022-09-16,4.83,4.66,4.84,4.64,111113.0,111113.0
2022-09-19,4.66,4.58,4.67,4.52,67143.0,67143.0
2022-09-20,4.61,4.62,4.67,4.59,46935.0,46935.0
2022-09-21,4.64,4.66,4.68,4.53,67435.0,67435.0
2022-09-22,4.62,4.6,4.68,4.6,43436.0,43436.0
2022-09-23,4.8,4.64,4.8,4.62,176080.0,176080.0
2022-09-26,4.56,4.47,4.7,4.46,117893.0,117893.0
2022-09-27,4.45,4.55,4.58,4.45,77646.0,77646.0
2022-09-28,4.55,4.44,4.59,4.43,86090.0,86090.0
2022-09-29,4.47,4.32,4.51,4.29,99630.0,99630.0
2022-09-30,4.34,4.28,4.36,4.24,67800.0,67800.0
2022-10-10,4.28,4.23,4.36,4.22,69572.0,69572.0
2022-10-11,4.23,4.25,4.26,4.17,52025.0,52025.0
2022-10-12,4.25,4.35,4.35,4.21,67083.0,67083.0
2022-10-13,4.35,4.35,4.39,4.3,57451.0,57451.0
2022-10-14,4.37,4.41,4.43,4.37,65856.0,65856.0
2022-10-17,4.39,4.45,4.46,4.37,62271.0,62271.0
2022-10-18,4.46,4.43,4.47,4.41,51297.0,51297.0
2022-10-19,4.42,4.4,4.47,4.37,63408.0,63408.0
2022-10-20,4.42,4.84,4.84,4.34,296419.0,296419.0
2022-10-21,5.05,5.32,5.32,4.79,618248.0,618248.0
2022-10-24,5.45,5.24,5.85,5.1,1345854.0,1345854.0
2022-10-25,4.92,5.12,5.2,4.72,869944.0,869944.0
2022-10-26,5.03,5.02,5.08,4.87,640835.0,640835.0
2022-10-27,4.83,4.82,4.9,4.64,603786.0,603786.0
2022-10-28,4.76,4.34,4.77,4.34,583872.0,583872.0
2022-10-31,4.2,4.26,4.34,4.13,311260.0,311260.0
2022-11-01,4.27,4.41,4.65,4.26,328607.0,328607.0
2022-11-02,4.41,4.37,4.45,4.33,266854.0,266854.0
2022-11-03,4.34,4.38,4.47,4.27,266300.0,266300.0
2022-11-04,4.35,4.41,4.42,4.35,237674.0,237674.0
2022-11-07,4.39,4.46,4.48,4.38,235212.0,235212.0
2022-11-08,4.44,4.48,4.51,4.41,211733.0,211733.0
2022-11-09,4.47,4.48,4.56,4.46,198930.0,198930.0
2022-11-10,4.47,4.49,4.51,4.42,153100.0,153100.0
2022-11-11,4.55,4.59,4.68,4.51,319526.0,319526.0
2022-11-14,4.68,4.64,4.75,4.6,286006.0,286006.0
2022-11-15,4.62,4.66,4.68,4.6,202453.0,202453.0
2022-11-16,4.63,4.64,4.72,4.63,163426.0,163426.0
2022-11-17,4.63,4.74,4.75,4.62,240090.0,240090.0
2022-11-18,4.73,4.66,4.77,4.65,189870.0,189870.0
2022-11-21,4.65,4.64,4.67,4.6,140606.0,140606.0
2022-11-22,4.62,4.72,4.8,4.61,242794.0,242794.0
2022-11-23,4.65,4.79,4.92,4.64,339895.0,339895.0
2022-11-24,4.75,4.71,4.84,4.7,232508.0,232508.0
2022-11-25,4.72,4.72,4.76,4.66,129772.0,129772.0
2022-11-28,4.69,4.71,4.72,4.6,124330.0,124330.0
2022-11-29,4.8,4.88,4.91,4.73,300343.0,300343.0
2022-11-30,4.92,4.81,4.92,4.77,225859.0,225859.0
2022-12-01,4.84,4.77,4.86,4.74,144999.0,144999.0
2022-12-02,4.75,4.8,4.82,4.72,113512.0,113512.0
2022-12-05,4.8,4.86,4.9,4.79,124885.0,124885.0
2022-12-06,4.91,4.75,4.91,4.73,139435.0,139435.0
2022-12-07,4.74,4.68,4.74,4.64,142004.0,142004.0
2022-12-08,4.76,4.74,4.9,4.68,213300.0,213300.0
2022-12-09,4.75,4.67,4.82,4.66,153499.0,153499.0
2022-12-12,4.64,4.55,4.67,4.55,124262.0,124262.0
2022-12-13,4.56,4.58,4.62,4.53,75718.0,75718.0
2022-12-14,4.58,4.52,4.61,4.5,74220.0,74220.0
2022-12-15,4.51,4.55,4.57,4.48,59505.0,59505.0
2022-12-16,4.56,4.52,4.58,4.48,74575.0,74575.0
2022-12-19,4.51,4.38,4.53,4.36,106672.0,106672.0
2022-12-20,4.38,4.41,4.44,4.35,52120.0,52120.0
2022-12-21,4.4,4.34,4.41,4.3,59381.0,59381.0
2022-12-22,4.35,4.27,4.38,4.25,57787.0,57787.0
2022-12-23,4.26,4.33,4.37,4.23,62935.0,62935.0
2022-12-26,4.32,4.33,4.35,4.3,56539.0,56539.0
2022-12-27,4.33,4.38,4.44,4.31,80587.0,80587.0
2022-12-28,4.36,4.3,4.38,4.27,63038.0,63038.0
2022-12-29,4.26,4.23,4.31,4.23,54329.0,54329.0
2022-12-30,4.26,4.27,4.28,4.22,42318.0,42318.0
2023-01-03,4.28,4.41,4.42,4.26,84531.0,84531.0
2023-01-04,4.38,4.85,4.85,4.38,257739.0,257739.0
2023-01-05,4.87,4.74,5.01,4.71,663431.0,663431.0
2023-01-06,4.75,4.65,4.78,4.64,274319.0,274319.0
2023-01-09,4.66,4.66,4.7,4.62,188853.0,188853.0
2023-01-10,4.67,4.59,4.67,4.55,154015.0,154015.0
2023-01-11,4.6,4.54,4.65,4.53,126791.0,126791.0
2023-01-12,4.54,4.5,4.57,4.48,102222.0,102222.0
2023-01-13,4.52,4.56,4.57,4.5,90133.0,90133.0
2023-01-16,4.55,4.56,4.58,4.53,91196.0,91196.0
2023-01-17,4.55,4.52,4.57,4.49,65179.0,65179.0
2023-01-18,4.54,4.59,4.65,4.51,114824.0,114824.0
2023-01-19,4.56,4.59,4.61,4.54,78002.0,78002.0
2023-01-20,4.62,4.64,4.64,4.61,106056.0,106056.0
2023-01-30,4.67,4.68,4.69,4.65,117905.0,117905.0
2023-01-31,4.67,4.72,4.75,4.65,114066.0,114066.0
2023-02-01,4.73,4.76,4.76,4.69,110747.0,110747.0
2023-02-02,4.77,4.75,4.78,4.71,99193.0,99193.0
2023-02-03,4.75,4.75,4.76,4.66,103286.0,103286.0
2023-02-06,4.72,4.89,5.1,4.72,362013.0,362013.0
2023-02-07,4.9,4.99,5.03,4.83,286731.0,286731.0
2023-02-08,4.95,4.93,5.1,4.89,256249.0,256249.0
2023-02-09,4.91,5.02,5.08,4.89,224420.0,224420.0
2023-02-10,5.02,5.04,5.11,5.0,194302.0,194302.0
2023-02-13,5.05,5.12,5.19,5.02,199839.0,199839.0
2023-02-14,5.13,5.07,5.14,5.03,169159.0,169159.0
2023-02-15,5.06,5.04,5.07,5.01,128937.0,128937.0
2023-02-16,5.08,4.96,5.13,4.85,200859.0,200859.0
2023-02-17,4.91,5.06,5.14,4.91,245306.0,245306.0
2023-02-20,5.02,5.09,5.11,5.0,188507.0,188507.0
2023-02-21,5.1,5.05,5.12,5.01,118566.0,118566.0
2023-02-22,5.08,5.04,5.08,4.99,101244.0,101244.0
2023-02-23,5.07,4.95,5.07,4.94,119036.0,119036.0
2023-02-24,4.98,4.95,4.98,4.89,66929.0,66929.0
2023-02-27,4.94,4.84,4.94,4.82,88821.0,88821.0
2023-02-28,4.9,5.01,5.19,4.88,220274.0,220274.0
2023-03-01,5.05,5.04,5.06,4.97,138667.0,138667.0
2023-03-02,5.04,5.05,5.12,5.02,138920.0,138920.0
2023-03-03,5.04,5.08,5.12,5.04,100353.0,100353.0
2023-03-06,5.08,4.95,5.09,4.94,128353.0,128353.0
2023-03-07,4.98,4.9,5.02,4.89,97615.0,97615.0
2023-03-08,4.87,5.01,5.02,4.86,101514.0,101514.0
2023-03-09,5.06,5.06,5.07,4.96,100704.0,100704.0
2023-03-10,5.01,4.96,5.06,4.95,100471.0,100471.0
2023-03-13,4.94,4.93,5.01,4.87,92953.0,92953.0
2023-03-14,4.91,4.84,4.93,4.76,106792.0,106792.0
2023-03-15,4.9,5.04,5.04,4.85,130527.0,130527.0
2023-03-16,5.03,4.88,5.03,4.87,98260.0,98260.0
2023-03-17,4.94,4.95,4.99,4.9,72754.0,72754.0
2023-03-20,4.95,4.9,5.03,4.89,79465.0,79465.0
2023-03-21,4.92,4.91,4.93,4.86,70959.0,70959.0
2023-03-22,4.9,5.17,5.39,4.9,481761.0,481761.0
