date,open,close,high,low,volume,volume.1
2025-09-30,79.8,63.39,79.8,62.51,273849.0,273849.0
2025-10-09,60.0,61.2,67.2,56.56,212351.0,
2025-10-10,58.0,59.3,63.48,57.58,150278.0,
2025-10-13,58.0,58.26,60.5,57.01,101392.0,
2025-10-14,58.08,55.43,59.79,55.41,109855.0,
2025-10-15,54.88,53.22,54.88,53.03,82757.0,
2025-10-16,53.22,52.86,53.99,52.84,53069.0,
2025-10-17,52.7,52.61,53.9,52.3,57124.0,
2025-10-20,53.0,52.37,53.0,51.84,50077.0,
2025-10-21,52.34,53.34,53.46,52.03,51698.0,
2025-10-22,53.0,53.83,54.07,52.8,49876.0,
2025-10-23,53.3,56.15,56.6,53.2,99073.0,
2025-10-24,55.9,56.01,57.18,54.9,78161.0,
2025-10-27,55.7,54.93,55.78,54.3,55903.0,
