date,open,close,high,low,volume,volume.1
2022-07-11,4.54,4.57,4.59,4.47,140727.0,140727.0
2022-07-12,4.59,4.69,4.74,4.53,282582.0,282582.0
2022-07-13,4.78,4.65,4.82,4.63,257460.0,257460.0
2022-07-14,4.65,4.51,4.67,4.51,199112.0,199112.0
2022-07-15,4.51,4.29,4.53,4.27,262616.0,262616.0
2022-07-18,4.3,4.49,4.58,4.3,202467.0,202467.0
2022-07-19,4.47,4.47,4.51,4.42,108833.0,108833.0
2022-07-20,4.47,4.5,4.51,4.45,102166.0,102166.0
2022-07-21,4.47,4.42,4.56,4.39,143829.0,143829.0
2022-07-22,4.42,4.42,4.47,4.35,102178.0,102178.0
2022-07-25,4.4,4.38,4.45,4.36,74044.0,74044.0
2022-07-26,4.38,4.44,4.44,4.35,79176.0,79176.0
2022-07-27,4.42,4.55,4.6,4.4,200166.0,200166.0
2022-07-28,4.55,4.58,4.63,4.52,197500.0,197500.0
2022-07-29,4.59,4.59,4.6,4.53,118698.0,118698.0
2022-08-01,4.58,4.78,4.81,4.52,361983.0,361983.0
2022-08-02,4.75,4.62,4.75,4.44,317363.0,317363.0
2022-08-03,4.63,4.63,4.72,4.62,206511.0,206511.0
2022-08-04,4.64,4.75,4.78,4.63,149123.0,149123.0
2022-08-05,4.76,4.74,4.78,4.69,144837.0,144837.0
2022-08-08,4.73,4.91,5.0,4.71,350947.0,350947.0
2022-08-09,4.97,5.2,5.3,4.92,546199.0,546199.0
2022-08-10,5.21,5.24,5.3,5.18,317759.0,317759.0
2022-08-11,5.28,5.12,5.39,5.09,390343.0,390343.0
2022-08-12,5.14,5.04,5.15,5.01,258501.0,258501.0
2022-08-15,5.05,5.08,5.17,5.03,160823.0,160823.0
2022-08-16,5.12,5.06,5.16,5.02,136810.0,136810.0
2022-08-17,5.04,4.98,5.11,4.94,169983.0,169983.0
2022-08-18,4.95,4.9,4.98,4.87,175106.0,175106.0
2022-08-19,4.92,4.83,4.94,4.81,146889.0,146889.0
2022-08-22,4.81,4.85,4.88,4.79,121695.0,121695.0
2022-08-23,4.83,4.79,4.85,4.74,121081.0,121081.0
2022-08-24,4.82,4.71,4.94,4.7,204608.0,204608.0
2022-08-25,4.71,4.75,4.8,4.64,126933.0,126933.0
2022-08-26,4.78,4.66,4.8,4.63,134489.0,134489.0
2022-08-29,4.57,4.73,4.74,4.54,130950.0,130950.0
2022-08-30,4.73,4.81,4.9,4.71,200682.0,200682.0
2022-08-31,4.82,4.66,4.85,4.64,144878.0,144878.0
2022-09-01,4.67,4.7,4.8,4.66,139514.0,139514.0
2022-09-02,4.71,4.76,4.79,4.67,114324.0,114324.0
2022-09-05,4.76,4.88,4.91,4.73,162919.0,162919.0
2022-09-06,4.89,4.87,4.92,4.84,110000.0,110000.0
2022-09-07,4.88,4.98,5.02,4.83,202622.0,202622.0
2022-09-08,5.11,5.02,5.11,4.87,231659.0,231659.0
2022-09-09,5.04,5.04,5.13,4.96,152979.0,152979.0
2022-09-13,5.07,4.9,5.1,4.88,233848.0,233848.0
2022-09-14,4.74,4.68,4.87,4.66,250121.0,250121.0
2022-09-15,4.68,4.58,4.78,4.48,180834.0,180834.0
2022-09-16,4.58,4.5,4.6,4.47,140769.0,140769.0
2022-09-19,4.46,4.61,4.63,4.46,147192.0,147192.0
2022-09-20,4.61,4.57,4.68,4.53,135838.0,135838.0
2022-09-21,4.56,4.61,4.63,4.49,87239.0,87239.0
2022-09-22,4.6,4.5,4.63,4.5,96516.0,96516.0
2022-09-23,4.5,4.43,4.56,4.42,95670.0,95670.0
2022-09-26,4.38,4.2,4.43,4.16,141157.0,141157.0
2022-09-27,4.2,4.35,4.36,4.17,109727.0,109727.0
2022-09-28,4.33,4.3,4.37,4.24,90130.0,90130.0
2022-09-29,4.31,4.2,4.36,4.19,91589.0,91589.0
2022-09-30,4.2,4.21,4.24,4.13,85893.0,85893.0
2022-10-10,4.22,4.07,4.24,4.02,86871.0,86871.0
2022-10-11,4.08,4.11,4.12,3.97,68781.0,68781.0
2022-10-12,4.1,4.14,4.14,3.99,80020.0,80020.0
2022-10-13,4.14,4.15,4.2,4.07,100115.0,100115.0
2022-10-14,4.15,4.22,4.24,4.14,129767.0,129767.0
2022-10-17,4.22,4.32,4.33,4.2,93935.0,93935.0
2022-10-18,4.34,4.26,4.34,4.26,55792.0,55792.0
2022-10-19,4.27,4.21,4.3,4.2,69637.0,69637.0
