date,open,close,high,low,volume,volume
2022-09-23,1.52,1.49,1.54,1.48,56822.0,56822.0
2022-09-26,1.48,1.43,1.48,1.42,59765.0,59765.0
2022-09-27,1.43,1.45,1.48,1.43,73238.0,73238.0
2022-09-28,1.44,1.46,1.5,1.44,82737.0,82737.0
2022-09-29,1.47,1.46,1.5,1.44,79266.0,79266.0
2022-09-30,1.46,1.46,1.49,1.44,73010.0,73010.0
2022-10-10,1.46,1.41,1.47,1.41,63638.0,63638.0
2022-10-11,1.41,1.39,1.42,1.37,55453.0,55453.0
2022-10-12,1.39,1.41,1.43,1.37,77449.0,77449.0
2022-10-13,1.41,1.41,1.44,1.4,55868.0,55868.0
2022-10-14,1.42,1.44,1.48,1.42,83787.0,83787.0
2022-10-17,1.44,1.46,1.48,1.42,69991.0,69991.0
2022-10-18,1.46,1.45,1.47,1.43,119449.0,119449.0
2022-10-19,1.44,1.44,1.47,1.43,81270.0,81270.0
2022-10-20,1.43,1.42,1.45,1.41,99909.0,99909.0
2022-10-21,1.42,1.41,1.44,1.4,84717.0,84717.0
2022-10-24,1.41,1.37,1.42,1.37,80955.0,80955.0
2022-10-25,1.36,1.35,1.37,1.34,60786.0,60786.0
2022-10-26,1.35,1.37,1.38,1.35,79318.0,79318.0
2022-10-27,1.42,1.44,1.44,1.42,182775.0,182775.0
2022-10-28,1.42,1.37,1.43,1.37,140505.0,140505.0
2022-10-31,1.36,1.35,1.38,1.35,75895.0,75895.0
2022-11-01,1.37,1.38,1.4,1.36,90359.0,90359.0
2022-11-02,1.39,1.38,1.42,1.37,202296.0,202296.0
2022-11-03,1.37,1.38,1.39,1.36,99113.0,99113.0
2022-11-04,1.38,1.41,1.42,1.38,124542.0,124542.0
2022-11-07,1.4,1.44,1.45,1.4,220604.0,220604.0
2022-11-08,1.44,1.45,1.48,1.42,198329.0,198329.0
2022-11-09,1.45,1.48,1.51,1.44,265616.0,265616.0
2022-11-10,1.48,1.47,1.49,1.45,153769.0,153769.0
2022-11-11,1.49,1.45,1.5,1.43,275979.0,275979.0
2022-11-14,1.45,1.42,1.46,1.42,130615.0,130615.0
2022-11-15,1.43,1.47,1.47,1.42,163381.0,163381.0
2022-11-16,1.47,1.46,1.48,1.45,141087.0,141087.0
2022-11-17,1.46,1.5,1.52,1.45,224928.0,224928.0
2022-11-18,1.5,1.47,1.51,1.46,187783.0,187783.0
2022-11-21,1.46,1.45,1.47,1.43,126637.0,126637.0
2022-11-22,1.44,1.45,1.48,1.44,143022.0,143022.0
2022-11-23,1.46,1.43,1.46,1.41,150374.0,150374.0
2022-11-24,1.44,1.47,1.5,1.43,258799.0,258799.0
2022-11-25,1.47,1.49,1.51,1.46,204529.0,204529.0
2022-11-28,1.48,1.56,1.56,1.47,290855.0,290855.0
2022-11-29,1.59,1.55,1.61,1.53,425587.0,425587.0
